doc_id,title,term,url,text
49,The Disrupters: Ignore new technology at your peril,headless interfaces,https://thesynergists.co.uk/long-read/jamie-de-vivo/ignore-new-technology-at-your-peril/,"The importance of recognising new technologies as a professional digital media producer.
Aims and Objectives
The aim of this report is to gain an insight into the effect new technologies have on the networked media industry and how the role, responsibilities and skill-set of its professional content producers have evolved to overcome the challenges presented by the modern industry.

To ascertain this, the report will:

Gain an insight into the role of a networked media producer and how it has adapted to overcome challenges presented by new technological developments.
Recognise the more significant developments and the impact they have had on the networked media industry.
Explore the job profile of a networked media producer and the skills that are required to perform their responsibilities, contrasting them to that of a conventional web developer.
Study the way networked media producers are deployed within a real company and how they are preparing for the potential challenges presented by new technologies, using RedWeb as a key example.
Rationale and Methodology
The emergence of the internet uncovered the absence of an unprecedented skill-set; creating websites required not only the creativity of a designer but also the technical understanding of a programmer. As the internet evolved so did this role; the advent of smartphones and headless interfaces are just a few examples of content in demand online. The argument of this report is developers now need a more diverse skill-set applicable across multiple platforms and for this reason, it is more accurate to define the role, not as a ‘website developer’ but as a ‘networked media producer’. The outcome of this report will be threefold, to provide a more comprehensive understanding of the responsibilities that make up the role of a networked media producer in the modern industry; to act as a guide giving prospective producers in the industry an awareness of the skills they will need to learn; and to suggest the ways in which the role will need to be flexible to overcome challenges in the future.

To achieve the previously stated objectives this report will use RedWeb as a key example of how networked media producers are deployed in the industry. The decision to use this particular agency was made under consideration of it’s size, locality and the approach they have to the work they do. Research included conducting a small scale digital survey and distributing it to Redweb, other digital agencies and a selection of professionals who have experience working in the industry. This will be used to examine how conventional the approach RedWeb employs is as well as to recognise any other approaches. To understand the interrelationship of consumers, producers and technology, a second survey and poll was produced; this provided quantitative data that could be analysed and used to better understand how producers respond to consumer practices and vice versa. To ensure the survey wasn’t biased it was shared on various platforms; including LinkedIn with a professional user base, Facebook with a variety of ages and backgrounds and Twitter with a selection of users with similar and related interests to the author and this report.

To recognise past technological developments a selection of secondary sources were used, these included books, ebooks and websites. In the case of books these are often written from a critical perspective outlining the advantages and disadvantages of the internet and specific developments. The sources varied considerably, however primarily they consisted of blog posts by journalists and industry professionals as well as press releases from companies themselves and educational websites. A selection of networked media relevant job descriptions and person profiles have also been sourced from recruitment websites online. The intention is to use these to provide an understanding of what business are looking for in the role and as a comparison against a job description for a similar role at RedWeb.

Background
Growth of the internet
By the end of 2017 the internet is forecast to be worth $700 billion to a $2.15 trillion global media industry (PricewaterhouseCoopers 2013). Potentially more relevant to this report, in 2014 the UK itself accounted software, including web applications, for 41% of its own creative industry which had a revenue of £10 million every hour (UK Government’s Department for Culture 2016). Although these statistics are a suggestion of the importance of the internet and its content producers today, they don’t show the growth that has led to its success. The number of internet connected users is now fast approaching 50% of the global population, but in 2000 they equated for only 7% and in 1995 less than 1% of the population (InternetLiveStats.com 2017a). The rise of this new platform created a demand for people with the skill-set to create websites that outstripped demand (Dunn 2017; Gallagher 2015; Vyas 2015; Anderson 2015). The first website was published in 1991, from there it took a year to reach ten but by 2014 there was over a billion (InternetLiveStats.com 2017b).

Potential of New Technologies
Figure 1 reveals another disruptive development currently occurring on the internet, in 2016 mobile devices consumed the majority of online content compared to desktop, despite being less than 5% of online traffic in 2009 (StatCounter 2016). In their 2016 white paper, Ofcom noted “There is a preference among app users for accessing most types of content through apps rather than browsers…” (p.46). However, as figure 2 shows, websites are still the primary method for accessing online news, shopping and banking. With a forecast of 26 billion devices by 2020 (Gartner 2013), Internet of Things (IoT) devices are another new development only possible with the internet.


Figure 1 — Distribution of internet traffic between desktop and mobile devices (StatCounter 2016).

Figure 2 — Preference to use apps vs browsers to access content (Ofcom 2016 p.47)
Redweb, A forward looking digital agency

“There is an old Chinese proverb that states: ‘When winds of change blow, some people build walls, others build windmills’. Redweb labs is where we dig the foundations for our windmills.” (Redweb ca.2017)

This excerpt from the Redweb Labs is evidence of their progressive mentality towards the work they do that has helped them prepare and overcome the challenges of new media. With twenty years of experience, 130 permanent staff, two branches and an average turnover of £10million (Cabinet Office ca.2017; Sitecore ca.2017); Redweb is a key case study in how agencies have overcome challenges to stay effective. Alongside their client work, Redweb also operate a department dedicated to investigating and experimenting with emerging technologies. Some examples of the work their labs have produced include cloud driven mobile apps such as Simpoll (Mullins 2013a; Mullins 2013b) and controlling music with movement (Redweb Labs ca.2017c). Redweb also run their own blog where employees can post regular updates and thoughts regarding trends and news in the industry as well as projects they are working on, the report will draw on some examples of these posts during the discussion.

Theoretical Context
The Internet as a Disruptive Technology

There is generally a positive perception of new technologies, when asked about twelve specific categories audiences ranked the potential benefits at 5.6 out of 7 (figure 3; Collins 2017). In some cases however technology is responsible for causing disruptive innovation (Christensen and Bower 1995). Christensen pointed out that it has the ability to “disrupt an established industry with something simpler, more reliable, and more convenient” (1997, p115).


Figure 3 — Perceived Benefits and Negatives of 12 Emerging Technologies (The Global Risks Report 2017 p.44)
This theory is underpinned by the suggestion that successful businesses focus on sustaining innovation, evolving their existing product features to target high quality, more demanding and higher paying users (Harvard Business Review 2013). By neglecting and over serving low quality users, they create a new niche in the industry. New business can create simple products without extra features that consequently are cheaper and easier to use for these low quality users, this will give it momentum and ultimately allow them to target more advanced users anyway (figure 4). Although this theory has been used and recognised in the business industry, it hasn’t been used to the same extent by the media industry.


Figure 4 — Graph showing the performance of disruptive technology as it gains higher quality users. (Megapixie 2005)
Fostering a Convergence Culture

The work of Henry Jenkins is well recognised and widely used by academics when exploring the effects and trends of new media. He recognised that in the contemporary industry there was increasingly a “…flow of content across multiple media platforms [and a] cooperation between multiple media industries…” (2006, p.2). It could be argued the internet laid the groundwork for the current industry state, one where an increasing range of technology is being simultaneously developed; one where apps, websites, television and social media are all used actively by audiences to understand content. It is this trend Jenkins attempted to explain, using the term ‘convergence’ as “a word that manages to describe technological, industrial, cultural, and social changes…” (2006 pp.2–3).

Similarly, this report will portray audiences as having an active role of engagement with, and even production of, content. Some professionals may cower at the idea of this type of empowerment of what was traditionally described as a ‘consumer’. However, considering their role, it is far more appropriate to label them users or ‘prosumers’ (Toffler 1980), and as this report will suggest, it’s undermining this role that often limits the career of a professional. Jenkins very much wrote about his theory in the climax of the internet, where the trend of Web 2.0, a term popularised by Tim O’Reilly (2005), was full pace. As early as 1995 Negroponte recognised “In the information age, mass media got bigger and smaller at the same time.” (p.164), but with the rise of Facebook, Google and Youtube there was an increasing amount of investment towards websites and technology allowing platforms to become more interactive (Morrow 2014; Appendix F1) and therefore profitable (Chui 2013).

Although these theories have been consistently cited in the study of audiences, they are yet to be used when exploring the role of a producer, they will however be key in supporting several findings later in the discussion of this report.

Discussion
What many perhaps consider the defining aspects of a website; interactivity, instant updates, flexibility and diversity, didn’t exist in the first websites (Cormode and Krishnamurthy 2008). The internet was a first, there had been nothing like it before so without hindsight, producers naturally tried to treat it like any other existing platform. The first website (Appendix G), created by Sir Tim Berners Lee in 1991, was essentially a hand-book for the internet; it was static, didn’t get regularly updated and consisted of just text and links. In these early days the skill-set of web developers consisted of having a technical understanding of computer science and being able code. The report previously mentioned the significance of web 2.0, this trend is what introduced the features many would consider essential for websites, but it also changed the skill-set required to create websites. Websites were originally coded using a language called hypertext markup language (HTML) and ultimately, in an attempt to more effectively replicate traditional media, Cascading Style Sheet (CSS); these are more logical languages and the first that many web developers start out learning (Appendix F2).

In 2008 Rupert Murdoch spoke about the ways in which the internet and technology was disrupting old media, he called it creative destruction claiming “Everyday new technology is tearing down old ways of doing business.” (Georgetown University 2008). The catalyst to the rise of digital media has been the internet, the ability to conveniently network together media for a relatively low cost is what the industry is currently built upon (Chui 2013). In his speech Murdoch was speaking about this shift towards digital technology, but the process hasn’t stopped or slowed. It could be argued the most significant development that has occurred since the internet’s inception has been the uptake of mobile phones. As previously highlighted in the reports theoretical context, mobile devices now make up over 50% internet traffic, this has had a significant impact on the industry. The increasing use of mobile phones have led to the concept of responsive and mobile-first design, this has become a standard for professionals (Google ca.2017a). Interestingly the small-scale qualitative research conducted for this report suggested large screen devices were still the most popular; with 53% of respondents preferring Laptop and desktop devices over 47% preferring Mobiles and Tablets (Appendix C2). However, this holds less credit over the more extensive research methods Google have available and says more about the specific demographic surveyed, generally professionals and students who predominantly work on laptops.

The consequences of these new technologies is the job specification of a web developer has grown to require an increased awareness of different languages in particular. Using a basic understanding of the way job profiles are created (Appendix F5), it is interesting to note both positions for web developers (Appendix D1, D2) list at least six different programming languages as being required, with one referencing over twenty different languages and API’s. This is a clear example of convergence, the need for professionals to have knowledge of so many languages, so that they can produce content simultaneously across a variety of platforms. It is this convergence and this diverse skill-set that makes it far more accurate to describe web developers as networked media developers.

It is testament to the consistency and versatility of the internet that it can continually develop itself into new and exciting forms. When professionals with experience in the industry were asked if they thought mobile devices and apps would continue to grow, particularly concerning Google’s recently announced instant apps (Google 2017b) which itself is a response to mobile growth; the consensus was that apps are actually losing growth (Appendix C2). One wrote “…we are at the high-point of user enthusiasm in mobile apps…”, interestingly this is also what a small Twitter survey (Appendix A) suggested, with only 26% of users saying they predominantly use apps. In the same survey another professional wrote that the next big technology challenging developers is bots and artificial intelligence.

It is this pace that makes it so hard to sustain a successful career as a web developer. But also exactly the reason renown digital agencies like Redweb don’t just ask for technical skills including the previously referenced job specifications, but also ask for “a Passion for the web and digital technologies” (Appendix E). By offering With the pressures of disruptive innovation, it is important for digital companies to not underestimate new technology that might enable new companies to take customers. Redweb haven’t underestimated this, with Redweb Labs they have set up a division of their company dedicated to discovering and experimenting with this technology. Redweb blogs are another example of how the passion of their developers is used, similarly to the responses in Appendix C2 they have already recognised the importance of Artificial Intelligence in the future (Redweb 2017b). By having an awareness of all future possible technologies they can prepare their web developers with the right skills to stay effective and survive the increasing pressures of convergence. Appendix F4 is a reflection from the author, as an aspiring and developing professional, in trying to understand the diversity of platforms available, the pressures of learning them and the exciting possible opportunities in the future.

One example of how digital agencies failed to react to disruptive innovation in the past was ignoring the increasing movement towards participatory culture, a consequence of web 2.0. Digital agencies were focused on creating larger and more complex websites for higher paying businesses. However, as had already been seen with social networks and services like Youtube, there was a growing market of amateur and fan content creators, which were being increasingly ignored by these digital agencies because they don’t offer the same return. WordPress was a disruptive innovation, it recognised there wasn’t an affordable way for people to easily create their own blogs, but by using web 2.0 the service could offer everyone the opportunity to create their own blog for free. Digital agencies didn’t take this threat seriously because the resultant websites were low quality, therefore they focused on sustaining innovation and improving the products they already offered. Slowly however, WordPress itself improved the quality of its product, offering themes and plugins that customise the platform, now many companies who would previously have used digital agencies to create their websites use WordPress, including the New York Times and Walt Disney Company (WordPress, ca.2017). To respond to this there has been an increasing focus by professionals on learning how to make themes for these blog services, for example in Redweb’s job specification they require knowledge of Drupal, another blog platform.

Conclusion
This report has explored how a convergence culture has transformed web developers, who understood a limited number of web-based languages, into networked media developers with a much wider skill-set that spans many languages on many platforms. The report also looked at how web 2.0 and mobile technology has impacted the digital media industry, creating what Jankins called a convergence culture. It then briefly explored how some digital media agencies have shifted focus from proprietary websites to creating themes for blog systems like WordPress and Drupal after underestimating them as disruptive innovations. Finally, it looked at how Redweb try to ensure their developers are passionate and engaged about their work, requiring it on their job specification and supplying them with a blog to write about the industry. They also encourage their staff to experiment with new technologies, ensuring they don’t again underestimate what could potentially be a disruptive innovation such as was the case with WordPress and web 2.0.

By exploring these aspects the report has tried to, for aspiring networked media producers, provide a more comprehensive understanding of the relationship between technology and the networked media industry. This relationship is one that continually evolves, it has provided new platforms for content to be more effectively distributed to but also created more platforms for content producers to understand and develop for. The findings of Appendix A and C2 suggest consumers still want to consume content across a range of platforms, at different times and in different places. By speaking to professionals in the industry (Appendix B) it is suggested this convergence culture isn’t going to stop, with artificial intelligence and bots potentially providing the next challenge for content providers, and this is supported by a variety of online secondary sources. However, both these pieces of primary research were limited by their small scale.

Despite its limitations the report suggests it is as important as ever to be passionate and stay engaged with the industry. To work professionally in the industry, in particular the competitive digital media and convergence based one today, there is clearly a need to understand a range of different languages and platforms. The report also underlines why it’s important to be aware and not underestimate new technologies that might develop into disruptive innovations and change the way the industry works.

Recommendations
This report effectively manages to recognise some key developments and advice for aspiring networked media developers and supports the points made with instances in history and some limited primary research. However, it does in some aspects struggle to apprehend the real scale of the digital industry in such a short report. To more thoroughly underpin the key aspects of successful developers it would have been useful to have more extensive primary research, including a more critical analysis of results using graphs, and a transcript of a more in depth interview with Redweb. Appendix F (excluding F1) includes a series reflections in the form of blog posts by the author, prompted by the research and writing process of this report."
50,Embodied conversational agents,conversational agents,https://books.google.com/books?hl=en&lr=&id=tHiKZGh9t7sC&oi=fnd&pg=PA1&dq=%22conversational+agent%22&ots=D--NoZfGBs&sig=wnROHZ3evb6aEz2wF73iMlqavr8,"Embodied conversational agents are computer-generated cartoonlike characters that demonstrate many of the same properties as humans in face-to-face conversation, including the ability to produce and respond to verbal and nonverbal communication. They constitute a type of (a) multimodal interface where the modalities are those natural to human conversation: speech, facial displays, hand gestures, and body stance; (b) software agent, insofar as they represent the computer in an interaction with a human or represent their human users in a computational environment (as avatars, for example); and (c) dialogue system where both verbal and nonverbal devices advance and regulate the dialogue between the user and the computer. With an embodied conversational agent, the visual dimension of interacting with an animated character on a screen plays an intrinsic role. Not just pretty pictures, the graphics display visual features of conversation in the same way that the face and hands do in face-to-face conversation among humans. This book describes research in all aspects of the design, implementation, and evaluation of embodied conversational agents as well as details of specific working systems. Many of the chapters are written by multidisciplinary teams of psychologists, linguists, computer scientists, artists, and researchers in interface design. "
51,A conversational agent as museum guide–design and evaluation of a real-world application,conversational agents,https://link.springer.com/chapter/10.1007/11550617_28,"This paper describes an application of the conversational agent Max in a real-world setting. The agent is employed as guide in a public computer museum, where he engages with visitors in natural face-to-face communication, provides them with information about the museum or the exhibition, and conducts natural small talk conversations. The design of the system is described with a focus on how the conversational behavior is achieved. Logfiles from interactions between Max and museum visitors were analyzed for the kinds of dialogue people are willing to have with Max. Results indicate that Max engages people in interactions where they are likely to use human-like communication strategies, suggesting the attribution of sociality to the agent."
52,Simulating the emotion dynamics of a multimodal conversational agent,conversational agents,https://link.springer.com/chapter/10.1007/978-3-540-24842-2_15,"We describe an implemented system for the simulation and visualisation of the emotional state of a multimodal conversational agent called Max. The focus of the presented work lies on modeling a coherent course of emotions over time. The basic idea of the underlying emotion system is the linkage of two interrelated psychological concepts: an emotion axis – representing short-time system states – and an orthogonal mood axis that stands for an undirected, longer lasting system state. A third axis was added to realize a dimension of boredom. To enhance the believability and lifelikeness of Max, the emotion system has been integrated in the agent’s architecture. In result, Max’s facial expression, gesture, speech, and secondary behaviors as well as his cognitive functions are modulated by the emotional system that, in turn, is affected by information arising at various levels within the agent’s architecture."
53,Greta. a believable embodied conversational agent,conversational agents,https://link.springer.com/content/pdf/10.1007/1-4020-3051-7_1.pdf,"1. INTELLIGENT BELIEVABLE EMBODIED CONVERSATIONAL AGENTS
A wide area of research on Autonomous Agents is presently devoted to the
construction of ECAs, Embodied Conversational Agents (Cassell et al. 2000;
Pelachaud & Poggi, 2001). An ECA is a virtual Agent that interacts with a User or
another Agent through multimodal communicative behavior. It has a realistic or
cartoon-like body and it can produce spoken discourse and dialogue, use voice with
appropriate prosody and intonation, exhibit the visemes corresponding to the words
uttered, make gestures, assume postures, produce facial expression and
communicative gaze behavior.
An ECA is generally a Believable Agent, that is, one able to express emotion
(Bates, 1994) and to exhibit a given personality (Loyall & Bates, 1997). But,
according to recent literature (Trappl & Payr, in press; de Rosis et al., in press a), an
Agent is even more believable if it can behave in ways typical of given cultures,
and if it has a personal communicative style (Canamero & Aylett, in press; Ruttkay
et al., in press). This is, in fact, what makes a human a human. More, an ECA must
be interactive, that is, take User and context into account, so as to tailor interaction
onto the particular User and context at hand.
In an ECA that fulfils these constraints the communicative output, that is, the
particular combination of multimodal communicative signals displayed (words,
prosody, gesture, face, gaze, body posture and movements) is determined by
different aspects: a. contents to communicate, b. emotions, c. personality, d. culture,
e. style, f. context and User sensitivity. At each moment of a communicative
interaction, all of these aspects combine with each other to determine what the
Agent will say, and how.
In this paper we show how these aspects of an ECA can be modeled in terms of a
belief and goal view of human communicative behavior. We then illustrate Greta, an
ECA following these principles which is being implemented in the context of the
EU project MagiCster1.
2. WHAT AND HOW WE COMMUNICATE
Before focusing on the Agent’s dialogue, let us see how a single move can be
represented and simulated. An Agent S (Sender) generates a set of beliefs - about itself or about external objects and events - and has the goal to make Agent A (the
Addressee) believe them. To achieve this, S produces a set of communicative signals
(for example words, gestures, gaze, head, face and body behavior), taken from its
communicative repertoire and temporally ordered in a particular way.
Now, what are the beliefs an Agent may conceive to communicate? What is the
structure of its communicative repertoire? What are the rules for the temporal
ordering and synchronization of different signals? But also: how does the system go
from the input – a set of beliefs – to the output – that particular arrangement of
words, voice, hands, body, face signals? In fact, our communicative repertoire is
very complex, in order for us to modulate our communication in a very sophisticated
way. For example, words have formal and informal variants, connotations, positive
or negative, tender or insulting nuances; and not only is the verbal lexicon so rich,
but we can also communicate by subtly different intonations, gestures, facial
expression, gaze, posture, spatial behavior.
In each move of a dialog, how do we choose the best way to communicate, the
combination of verbal and non verbal signals that are most fit to express our
communicative goal? How do we activate the goal of using that given word,
replacing it with a gesture or using both to communicate our meaning?
According to a goal and belief model of social action (Conte & Castelfranchi,
1995), choice, that is, the decision to pursue a goal instead of another is determined
by the relative values attached to the alternative goals. But the value of a goal in its
turn stems from the value of its superordinate goals, or from the algebraic sum of the
values of two or more of them. So, whoever discovers his car was stolen might
shout. But if this happens to someone who is just starting a work where he needs his
car, his shout will be sharper or longer and his utterance more aggressive. In other
words, resources we specifically use in a given communicative situation (a gesture
in the place of a word, a very colloquial term instead of a more formal one) are
determined by a number of permanent and contingent factors.
3. PERMANENT AND CONTINGENT FACTORS
As an Agent enters a communicative interaction, having the goal of
communicating some meanings, two kinds of factors affect the final aspect of
his/her communication: permanent and contingent ones (Table 1). The former are
the goals and resources coming from the Senders’ biological and cultural
endowment, that are always active in them; the latter are the goals activated and the
resources provided by the contingent situation in which the Senders communicate.
Long-lasting internal resources are (1) personality, (2) social identity (age,
gender, cultural roots) and (3) cognitive traits. Among them, we may distinguish (4)
innate and (5) culturally learned features: innate ones may be (6) a higher or lower
capacity of making inferences, different reasoning styles (more abstract, intuitive, or
imaginative); or (7) the different aptitudes, partly depending on neurological
dispositions, towards musical, mathematical, visual or linguistic skills."
54,Embodied conversational agent-based kiosk for automated interviewing,conversational agents,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280102,"We have created an automated kiosk that uses embodied intelligent agents to interview individuals and detect changes in arousal, behavior, and cognitive effort by using psychophysiological information systems. In this paper, we describe the system and propose a unique class of intelligent agents, which are described as Special Purpose Embodied Conversational Intelligence with Environmental Sensors (SPECIES). SPECIES agents use heterogeneous sensors to detect human physiology and behavior during interactions, and they affect their environment by influencing human behavior using various embodied states (i.e., gender and demeanor), messages, and recommendations. Based on the SPECIES paradigm, we present three studies that evaluate different portions of the model, and these studies are used as foundational research for the development of the automated kiosk. The first study evaluates human-computer interaction and how SPECIES agents can change perceptions of information systems by varying appearance and demeanor. Instantiations that had the agents embodied as males were perceived as more powerful, while female embodied agents were perceived as more likable. Similarly, smiling agents were perceived as more likable than neutral demeanor agents. The second study demonstrated that a single sensor measuring vocal pitch provides SPECIES with environmental awareness of human stress and deception. The final study ties the first two studies together and demonstrates an avatar-based kiosk that asks questions and measures the responses using vocalic measurements."
55,CALMsystem: a conversational agent for learner modelling,conversational agents,https://link.springer.com/chapter/10.1007/978-1-84800-086-5_7,"This paper describes a system which incorporates natural language technologies, database manipulation and educational theories in order to offer learners a Negotiated Learner Model, for integration into an Intelligent Tutoring System. The system presents the learner with their learner model, offering them the opportunity to compare their own beliefs regarding their capabilities with those inferred by the system. A conversational agent, or “chatbot” has been developed to allow the learner to negotiate over the representations held about them using natural language. The system aims to support the metacognitive goals of self-assessment and reflection, which are increasingly seen as key to learning and are being incorporated into UK educational policy. The paper describes the design of the system, and reports a user trial, in which the chatbot was found to support users in increasing the accuracy of their self-assessments, and in reducing the number of discrepancies between system and user beliefs in the learner model. Some lessons learned in the development have been highlighted and future research and experimentation directions are outlined."
56,Welbo: An embodied conversational agent living in mixed reality space,conversational agents,https://dl.acm.org/citation.cfm?id=633299,"This paper introduces a new type of anthropomorphic agent that lives in a 3D space where the real and virtual worlds are seamlessly merged. In this mixed reality (MR) space, people wearing a see-through head-mounted display can interact with both physical and virtual objects in real time. In this type of MR space, an embodied conversational agent, named ""Welbo,"" is implemented to study how agent technology contributes. This agent has several unique features, compared with the conventional desktop agent."
57,Olga-A conversational agent with gestures,conversational agents,https://www.researchgate.net/profile/Jonas_Beskow/publication/2782400_Olga_-_a_Conversational_Agent_With_Gestures/links/546c9f330cf21e510f63ee16.pdf,"The Olga project has developed an animated agent interface for information services. The interface
combines a graphical interface, spoken dialogue and an animated 3D ‘human-like’ character for
multimodal input and output. The interaction is intelligently managed using techniques derived from
spoken dialogue but extended for the graphical modality. The Olga agent is innovative in combining
a spoken dialogue system with a 3-D animated character using lip-synthronized synthetic speech and
gesturing. Particular attention has been paid to ensuring that the behaviour of the agent is
immediately comprehensible for the user. Synchronizing speech with mouth movements increases
intelligibility, while facial and gesturing realize the agent’s internal states and focus of the dialogue."
58,Managing context in a conversational agent,conversational agents,https://www.researchgate.net/profile/Claude_Sammut/publication/220465339_Managing_Context_in_a_Conversational_Agent/links/0a85e537b13457fc41000000.pdf,"This paper describes a conversational agent, called “ProBot”,
that uses a novel structure for handling context. The ProBot
is implemented as a rule-based system embedded in a Prolog
interpreter. The rules consist of patterns and responses, where
each pattern matches a user’s input sentence and the response is
an output sentence. Both patterns and responses may have attached Prolog expressions that act as constraints in the patterns
and can invoke some action when used in the response. The main
contributions of this work are in the use of hierarchies of contexts
to handle unexpected inputs. The ProBot is also interesting in
its link to an underlying engine capable of implementing deeper
reasoning, which is usually not present in conversational agents
based on shallow parsing."
59,Delivering Cognitive Behavior Therapy to Young Adults With Symptoms of Depression and Anxiety Using a Fully Automated Conversational Agent (Woebot): A Randomized Controlled Trial,conversational agents,https://mental.jmir.org/2017/2/e19,"Web-based cognitive-behavioral therapeutic (CBT) apps have demonstrated efficacy but are characterized by poor adherence. Conversational agents may offer a convenient, engaging way of getting support at any time.

Objective: The objective of the study was to determine the feasibility, acceptability, and preliminary efficacy of a fully automated conversational agent to deliver a self-help program for college students who self-identify as having symptoms of anxiety and depression.

Methods: In an unblinded trial, 70 individuals age 18-28 years were recruited online from a university community social media site and were randomized to receive either 2 weeks (up to 20 sessions) of self-help content derived from CBT principles in a conversational format with a text-based conversational agent (Woebot) (n=34) or were directed to the National Institute of Mental Health ebook, “Depression in College Students,” as an information-only control group (n=36). All participants completed Web-based versions of the 9-item Patient Health Questionnaire (PHQ-9), the 7-item Generalized Anxiety Disorder scale (GAD-7), and the Positive and Negative Affect Scale at baseline and 2-3 weeks later (T2).

Results: Participants were on average 22.2 years old (SD 2.33), 67% female (47/70), mostly non-Hispanic (93%, 54/58), and Caucasian (79%, 46/58). Participants in the Woebot group engaged with the conversational agent an average of 12.14 (SD 2.23) times over the study period. No significant differences existed between the groups at baseline, and 83% (58/70) of participants provided data at T2 (17% attrition). Intent-to-treat univariate analysis of covariance revealed a significant group difference on depression such that those in the Woebot group significantly reduced their symptoms of depression over the study period as measured by the PHQ-9 (F=6.47; P=.01) while those in the information control group did not. In an analysis of completers, participants in both groups significantly reduced anxiety as measured by the GAD-7 (F1,54= 9.24; P=.004). Participants’ comments suggest that process factors were more influential on their acceptability of the program than content factors mirroring traditional therapy.

Conclusions: Conversational agents appear to be a feasible, engaging, and effective way to deliver CBT."
60,The VoiceBot: a voice controlled robot arm,voicebot,https://dl.acm.org/citation.cfm?id=1518731,"We present a system whereby the human voice may specify continuous control signals to manipulate a simulated 2D robotic arm and a real 3D robotic arm. Our goal is to move towards making accessible the manipulation of everyday objects to individuals with motor impairments. Using our system, we performed several studies using control style variants for both the 2D and 3D arms. Results show that it is indeed possible for a user to learn to effectively manipulate real-world objects with a robotic arm using only non-verbal voice as a control mechanism. Our results provide strong evidence that the further development of non-verbal voice controlled robotics and prosthetic limbs will be successful."
61,Demo of vj-voicebot: Control of robotic arm with the Vocal Joystick,voicebot,https://dl.acm.org/citation.cfm?id=1296895,We explore the use of the Vocal Joystick (VJ) for robotic limb control using a small-scale robotic arm. The purpose of this research is to allow individuals with mobile disabilities to obtain greater independence by continuously controlling a robotic arm with their voice. The VJ-Voicebot relies only on continuous and discrete non-verbal vocal sounds to interact with objects in its environment. The demonstration will allow users to experience real-time control of a 5 degrees-of-freedom (DOF) robotic arm using sounds produced from their own vocal system.
62,College Voice Bot (Khabri),voicebot,https://pdfs.semanticscholar.org/900f/00864ad2b8bada90da0bfb61981a8b44f80e.pdf,"Artificial Intelligent Bots are software programs that include AI components to interact with people over text or voice messaging.
Backed by AI, bots today are being used for ordering food, listening to music, finding information about your favorite author,
checking the weather, etc. The AI component of bots helps in recommendations and making decisions for you. Built on NLP and
ML, bots are based on the human ability to learn and absorb information. The college enquiry bot will be built using artificial
algorithms that analyses user’s queries and understand user’s message. This System will be an android application which provides
answer to the query of the user very effectively. User just have to ask their query to the bot which is used for two-way dynamic
dialogues. The system will use the artificial intelligence algorithms to give appropriate answers to the user. User can ask for any
information related to college/university like information about students, teachers, courses, admission process etc. The
applications of this voice bot can be limitless. "
63,A Photo-realistic Voice-bot,voicebot,https://upcommons.upc.edu/handle/2117/168405,"Technology is at the point where systems are capable of synthesizing video of human actors indistinguishably from ones in which the actor is present. This research investigates whether or not it is possible to use this technology in order to create a system which, allows video generation of a human actor, that is able to interact with a user through speech in real-time, whilst also remaining indistinguishable from a real human actor. In other words, a photo-realistic voicebot. The work discusses the motivations and ethics, but also presents and tests a prototype system. The prototype aims to take advantage of the latest in real-time video manipulation software to create a natural sounding conversation with an artificially synthesized video."
64,Performance analysis of an integrated data/voice protocol on bus LANs,voicebot,https://ieeexplore.ieee.org/abstract/document/544963/,This paper presents a new hybrid protocol by combining the minislotted alternation priority (MSAP) protocol and the CSMA/CD protocol with priority scheme (HMCP) to handle the different demands of data and voice services on bus local area networks (LANs). The stations on the LANs can access the bus with either the MSAP or the CSMA/CD protocol. Analytical formulations are derived to evaluate the protocol performance. The throughput and the mean packet delay are also obtained. The results show that the throughout and the mean packet delay of this protocol are particularly better than that of the CSMA/CD at high loads. The delay of the voice station is lower than that of the data station.
